PC1,PC2,cluster
0.4226847333205696,0.11200339485700782,1
0.4455924722481023,-1.5659232458219285,1
0.20448015870137037,-0.11321290594777042,1
0.05596977258429338,-0.13216109684084457,1
-0.1159564016311544,0.7058854045784977,0
-0.5898328340321236,1.4763561944730623,0
-0.5310384891111626,1.1829701140888798,0
0.10694081598151181,0.8701557808975662,1
0.11851404272450933,0.8294668201243556,1
0.5601227928056248,-2.004662477989928,1
0.10300454399057973,0.8250738172255273,1
-0.05346708618279829,-0.5453366508405922,1
0.11391814967662386,-0.10816146780900959,1
0.15122627572971817,-0.3673502740229843,1
0.3113862571023236,-1.1879311739439986,1
0.44342488426993426,-1.9838304678733734,1
-0.2557409906050106,1.2862853434367252,0
0.1389386238259955,-0.75968789424028,1
0.217951184608166,-0.7228422532481418,1
0.08377898112055394,-0.10780204906069432,1
0.2128260095112738,-0.6192854860637874,1
0.08050205268873932,-0.1160514965707081,1
0.165157583934141,-0.39887015124934005,1
0.002361184797417123,0.4754101857123728,1
0.45261855645268,-1.1699266104502222,1
0.5433095841177336,-2.4140949564203096,1
0.14507946147486564,-0.3904506808613731,1
0.15720539288531363,-0.4194557744707682,1
0.295956518998979,-1.5044143703471269,1
1.2189601649118038,-2.628586378475077,1
0.3010005858295834,-0.3295391592751485,1
0.3390177982695119,-1.4595473816867497,1
-0.7131108091832261,2.027246263057465,0
0.28557959249096065,-0.06000492035774754,1
-0.01652422224091002,0.7601739558892081,0
0.15013932611753536,-0.33025350050541574,1
0.28341269291846716,-0.11093418452018092,1
-0.23414176049156826,1.6263566136087548,0
-0.15910842805016262,1.5559439994956428,0
0.028076692768239014,0.41444476915756184,1
0.962715677810779,-1.378232889706981,1
0.24945884957064055,0.9194379870063133,1
0.27646068125727885,0.8798996347490884,1
0.5844221234367181,-1.8292292160908858,1
0.003886443312318686,-2.1140353675751027,1
0.06256659044662416,1.0469178315358136,1
0.316982516116893,-2.3991565248282694,1
0.008742133196517654,-0.4856616699518744,1
0.34365729553910296,-1.1677339123319892,1
-0.0763423126922537,0.39088765397061376,0
0.16174316686915993,-0.6762448006002456,1
0.2087172624784023,-0.944423104063097,1
1.1445100032685687,-3.913365266830256,1
0.36789104077444384,-0.6348299723972818,1
-0.8362910091229687,2.2677086262162867,0
-0.01776464275364695,0.5134266838882643,1
0.24719925217969857,0.23918133511574513,1
0.23633148728674236,-0.6235480755946315,1
-0.5952552739076383,1.4835031352057726,0
-0.4541526826295184,1.1564034881781897,0
0.14092045841855597,-0.5827210531967245,1
0.6304898430235005,-0.9615258174737099,1
-0.03585062634189196,1.5759190722434673,0
0.033237069571062115,-0.730421602894551,1
0.7105234437016354,-2.7902801242720394,1
-0.04743994211713755,1.143916671170866,0
1.0439771163129683,-2.4782778055227217,1
0.9069883612269537,-0.7601412054794674,1
0.12776265676841692,0.36058407329523967,1
0.1782273027435701,-0.3004638932083803,1
0.2379247823416132,-0.4426490416097025,1
0.22390801982527306,-0.3907503060381695,1
1.092244846108647,-0.348971268765922,1
0.3473022630070743,0.6305217031053367,1
-0.05345117858689893,0.7748601225075059,0
-0.6059715975353641,1.665837555766323,0
0.9324546171126272,-2.533851303000152,1
-0.36504054896245475,0.5759200583818176,0
-0.27654416361278694,-0.11321112649351533,0
0.3617700073508803,-0.4160902949915696,1
1.4690624487416928,-2.254281509695371,1
-0.5719667971234611,1.9171091257028674,0
0.1260139512033927,0.23309922402318653,1
0.23954608005927655,0.8947701904093927,1
0.24305600797979732,-1.0989093124850202,1
0.06706089476348384,-0.19465712465142979,1
0.6591414191545366,-0.08670804196632312,1
-0.03140628343879325,0.7844036039922998,0
0.2412543983568699,-0.7538494238389779,1
0.23595857020727776,-0.6541851300010895,1
-0.11864934713057654,1.0489540434004707,0
0.12314062039912442,-0.45916620561634086,1
0.1354867607009442,-0.5113292822022812,1
0.018124187730241558,0.5749028840948686,0
-0.2155043093592683,1.2593803314813667,0
0.47950073729244774,-0.6280351276279394,1
0.08284262879678979,-0.403971146868579,1
0.05136142554426492,-0.3506033295215216,1
0.2112976682542567,1.1477297139271503,1
0.02375836609121265,1.4522144084593804,1
0.2426834801895163,-0.34180610666171524,1
0.04186737794783672,-0.20231550982435048,1
0.33454050744689096,-0.15428879433987636,1
0.20054975533615196,0.9103805937668424,1
0.3144444537157713,-1.67105225611388,1
0.33653126845781106,-1.1893253639799557,1
-0.15927456328158127,1.1873295943911246,0
0.4795685988370564,-0.4774398424189214,1
0.1520608501346509,0.2596507519038762,1
1.1030227121481504,-1.1519944144911065,1
0.39433068610538713,-1.4690036563724198,1
0.8017467171730183,-1.335655957797798,1
0.5368457795515357,-1.5967303613673205,1
0.2210443518673431,-0.9501157274205531,1
0.09204677737715282,-0.43978010978840887,1
0.21187330861411743,-0.9940870349303751,1
-0.5382832081717943,1.8136741570026296,0
-0.8161289584038928,1.6617039593532474,0
0.12169236814214002,0.5086242712584245,1
0.10434089816553346,0.7529416553352477,1
-0.0172026129114667,1.3210162011576936,0
0.5264435010898955,-2.9865872184175526,1
0.4320835199146212,-0.2983630548101489,1
1.0407276169504251,-2.77880690509556,1
0.6136852386626706,-1.1218798820341889,1
0.2876980509959124,0.4985894061738259,1
0.8004940612818591,-2.452706846430182,1
0.15836799431980805,1.1959585899778045,1
0.008944877529848906,0.4167346796026205,1
-0.4120962688793344,0.8074330989161377,0
1.0652563126815207,-1.849696730728627,1
-0.10195332618800755,0.05721428323359345,0
0.8096322635806116,-0.44786109279045744,1
0.33104054547211864,0.5724474684736702,1
0.3286539114953453,0.5527424782220312,1
0.7124626239719363,-1.0882016240195052,1
0.23145457914746215,-0.3951140806901624,1
0.3170862141223723,0.5048591502455141,1
-0.5980119454214382,1.97438081831938,0
0.7710919352628336,-3.422263002185525,1
0.5231363835591756,0.6001477051131987,1
-0.11948477410465635,1.3471819290852902,0
0.15165380866813724,-0.08709005936390044,1
0.32655919521932486,0.5766214698977655,1
0.12149089377664106,-0.10353822915648106,1
0.4509976283699515,-1.979207229220845,1
0.31895900120234083,-1.1833079352914702,1
0.06174479949455165,0.21028012028968657,1
0.9664300003404,-0.7474104496770053,1
1.0562073500046878,-0.3774536359876023,1
0.7502421668539779,-1.1691100968323298,1
-0.8731830909331599,2.5485605398626188,0
-0.12896370613086888,0.7446070250629767,0
0.04325196173091694,0.11433181757332056,1
0.21425712064755792,-0.6400759376157944,1
0.19277702503545247,-0.31050426844363166,1
-0.018186741028265327,1.0650031619071185,0
-0.1406279194810806,1.3127216769120962,0
0.27891364687127823,-0.870959911323613,1
0.13144682222157106,-0.08235080241256487,1
0.36107276525977433,-1.3838865685989203,1
0.27031780571496744,-0.6795384663401456,1
0.22388142784511417,0.1828757448732575,1
0.3354716781928792,-0.7014189285042454,1
0.3171550525387515,-0.12308212617272576,1
-0.005222058327747181,0.5011995495295704,1
0.29430216166365114,0.1901358744371102,1
0.1500345644926852,-0.6591259526791249,1
0.10327114152923698,-0.36258072246240197,1
0.37003200129189046,-0.5766808649291877,1
0.1966442359186149,-0.9660016660619779,1
-0.13505233032087197,0.943920892321327,0
0.11837868367156582,-0.46959312892333704,1
0.21552258919740028,1.0895323121322162,1
0.032564052963628305,-0.15915800920390846,1
-0.10848261925204974,0.74185778157141,0
-0.23781483101531345,1.3000965529246522,0
1.0356640225048483,-2.069559121746157,1
0.17451003381915117,-0.12715846870369626,1
0.03555264723676329,0.45362257991963684,1
0.22916981625188568,-0.007226348358743958,1
0.18984920112337353,-3.0277880736021565,1
0.08427592087282026,0.19129303095392855,1
0.004818231629890342,1.1210891103669105,0
0.8211191997483244,-3.5838327701302903,1
0.4735606649125384,-0.8746651183363402,1
0.660973504735853,-1.415088969209503,1
0.07609079059796986,-0.03021297791353874,1
-0.03482427126564178,1.119631125070947,0
0.10422189949255228,-0.4655864454263156,1
0.08035539223840238,-0.25818956303081075,1
0.8776837292943241,-0.0978123368100807,1
0.42582904921704823,-0.2922447262608256,1
0.03097341969076196,-0.18260709458777769,1
1.245323757444733,-2.5989390916800277,1
0.22908898710425163,-0.013323620216732637,1
-0.5375654768699418,1.4294911288982337,0
0.15155659042982378,-0.6629008218772515,1
0.48780427496349454,-1.1655848476445976,1
0.27879112568443587,-0.47125110994493874,1
0.020382149450580693,0.8039548628654304,1
1.2841240322148666,-1.8602392852653515,1
-0.0414857801477727,0.09730681836826724,0
0.24188697496709677,-1.1111999077394612,1
-0.025666167422322084,0.802351245087082,0
0.35633901591031364,-1.8581314064668626,1
0.5598297036554286,-1.1252125040757532,1
0.3905756130974812,-0.8446029918711888,1
0.08483606742574208,0.1955399596371329,1
1.1012897326560636,-1.8478006457048408,1
1.1204593041385795,-1.4259286011535304,1
0.2874764905031253,-0.94599008839169,1
0.2262964450191776,-0.7683077337860404,1
0.3698638543659316,-1.7352162573330165,1
0.20363889839879962,-0.6868524529565417,1
-1.987869893751459,-0.755301047606626,0
-1.982712692760923,-0.7506195573724278,0
-2.150821957551258,0.09189636118108709,0
-1.9391307794707902,-1.106972984751104,0
-2.0058143488277316,-0.7360052476979531,0
-2.1398221450583814,0.027923843172557656,0
-2.0475837940267,-1.147765362759883,0
-2.2785952900254767,-0.02503001021155247,0
-2.1003701573428373,-0.7851374048895738,0
-2.1184343287241227,-0.7658605475815877,0
-2.0995415489760436,-1.0304039831570742,0
-2.267294155498303,0.07302794159639277,0
-1.878299184557105,-1.9038992996268984,0
-1.972885842867085,-0.9867314100280252,0
-2.00469981982585,0.10452620160607069,0
-2.670419822697391,-0.26056455354385544,0
-2.6954328391673883,-0.24519498474809887,0
-2.1479026123371767,-1.5080885520556158,0
-2.376160221248238,0.4906495283569484,0
-2.299918174577026,0.16136947104082958,0
-2.4724067701270096,1.0507297919602216,0
-2.3982448798713367,0.7686915242078213,0
-2.63743699226383,0.7013609374717621,0
-2.7304696930547183,0.6314418389957963,0
-2.313376202912304,0.1958307997527998,0
-1.510532418864681,-3.2706782451778893,0
-2.249698764190418,-1.323704182264747,0
-2.259742869026154,0.5476671511993885,0
-2.523883642879512,0.4838951250351379,0
-2.8054454315028776,0.31196460499117973,0
0.2242074940195731,-0.6604050765879463,1
0.3888137140129457,-1.562115406288745,1
-0.06037069809155299,0.4653354769765408,0
1.4089467765962875,-2.918264823542253,1
0.20468642618963442,-0.8583834530124672,1
-0.5859653911486109,1.4891747047823671,0
0.7026694298115689,-0.6077002351831753,1
0.2347770182777283,-0.05536746480842705,1
0.7962807646279418,-1.0712517614281913,1
0.2998739891068242,-0.6534986081877666,1
0.08025060774065074,0.47067168217289906,1
0.2832427909300894,-0.6932644181488363,1
-0.5923029082411433,0.47952507957281,0
0.7745496553215167,-2.3624753763191935,1
0.1298251677985364,0.12937278690161963,1
0.19262620854428256,0.8847801510501473,1
0.18919760698275487,0.9228923572937471,1
0.13851645818590427,1.2202423743553827,1
0.19615181965130665,0.9239927159596572,1
0.8528724941523416,-0.9862918497963915,1
1.1022238496184948,-3.038514584219847,1
0.8258905091830588,-0.819928496413639,1
0.09583022352720187,-0.2962062864860424,1
1.2088662077270935,-3.9226661373862055,1
0.9694786087207043,-0.8118507476756355,1
0.1924512379470865,0.41323387041430704,1
-0.2866631682819415,1.1935788130933087,0
-0.14612316106693607,-0.22511702218533014,0
0.4067258021711606,-0.635967542953722,1
0.5360163155504654,0.7166701986851735,1
0.28222643777389583,1.2127669481015622,1
0.05672368141500121,0.19039327008677576,1
-0.054528861849648926,1.5431411912786903,0
-0.11973604191350491,0.7304579446569626,0
0.043110297474614104,-0.1438144903047658,1
-0.42373755639824884,1.472738872644516,0
0.24912084600395235,-0.7490468761310736,1
0.24382501785436017,-0.6493825822931851,1
-0.11078289948349407,1.053756591108375,0
0.1839281503683853,-0.3806510186555768,1
0.41414100480369354,1.5144595942264034,1
0.6947681867895029,-3.1484795134688444,1
0.22278374177519425,-0.9790621086047829,1
0.15340760075606094,-0.8210931894478034,1
0.1603049547295511,-0.6769793978500203,1
1.1356651610507023,-1.2864518228158173,1
0.8511184165475649,-1.7794356580762536,1
0.3872688358793763,0.5858132601916022,1
-0.24314253754209916,0.9490877308433383,0
-0.09916523406842466,0.2559446260669418,0
0.2389138410781758,-0.6730465312079288,1
-0.1369902286143133,0.36978921521991215,0
1.426942375926015,-3.2017017716812792,1
0.20180517096746287,-0.35454759973107264,1
-0.027034157186317645,1.3609067227715044,0
0.5098482912529909,-2.5229198188841266,1
0.8650525973843625,-2.1853620180031785,1
-0.000427841896079776,0.7613685544033658,0
0.053182600510291785,0.4843380875225259,1
0.13074658959849142,-0.4616657861983438,1
-0.7731392775047602,2.001049618247745,0
0.20269507506852194,-0.3925357506022441,1
0.336223333956009,-1.1630161522357847,1
0.4010584239742102,-1.300501134097927,1
0.25107341934049965,-0.6437625242042487,1
-0.04575466559622706,0.44227483550000296,0
0.3050288788564572,-0.8912635722840404,1
0.0488055858125319,-0.5547617079159659,1
0.1394287461808679,-0.5046823923828367,1
0.195188357336031,-0.7638592799712067,1
0.1397406631678952,-0.42345814555207395,1
0.15402786130693455,-0.7856340784828394,1
-0.5206017331517973,1.8008220006493245,0
-0.09559644918766622,1.468884387093686,0
-0.005957225225532254,1.1282983303209217,0
0.22890379646344097,-0.9453174551477578,1
0.09990622197325065,-0.4349818375156137,1
0.22550972075807182,-1.0365326453846115,1
-0.13872575272443685,0.6934266078322162,0
1.0427611047861245,-1.8743305218318804,1
-0.09851672063808226,0.6745028625785875,0
0.11081984738469176,-0.45102721287300834,1
-0.07009662795046957,0.451574801521041,0
-0.0016950048164213172,0.08141694037698961,1
0.7229984916691328,-3.1914609529446056,1
-0.0983906558923654,0.47056368797434395,0
-0.14332122115952872,0.7352196528761669,0
0.28057156026579416,-1.3214780485517115,1
0.13501918311066657,-0.15043623200196551,1
-0.2581051748142233,1.3073567949247005,0
0.4731930594772497,-1.467802053172537,1
0.8570434832722039,-1.0036776228106834,1
0.05191150628551254,-0.14157035176692176,1
-0.6086228825163164,2.018917121256917,0
0.7999724229726949,-0.8813867639795532,1
-0.058022953112664886,0.7305287341479939,0
0.030504591789939587,-0.5188870779346377,1
0.04063395843517118,1.3004517378153317,0
0.16458941777318548,-1.0622471803875604,1
0.165678704673512,1.2004218543161052,1
0.5576701774634145,-1.2113072678868455,1
0.15736141541338872,-0.12204842877752414,1
0.6117765592375494,-0.609119974506055,1
0.15977084394606336,-0.13944193798978488,1
0.6226736481532639,-0.5107589613852489,1
1.6066327612696722,-1.5211545704069995,1
1.4502441738414389,-3.927839062260001,1
0.07784106460934047,-0.4975466186526694,1
0.19712939524075188,-1.545427075122525,1
0.8784032969368565,-0.6992529073960515,1
-0.09372644761250339,0.0622368777538339,0
-0.08198960173387222,-0.14892165561525794,0
0.10205108344875817,-0.8886578391000453,1
0.8210530595980066,-0.3577321343822425,1
0.47529580110835523,-0.9420147789593171,1
0.529890623273036,0.6042712383662888,1
0.2548675901761953,-1.2471698432900367,1
-0.05907125837074987,-0.11250328627837848,1
0.17026153078021472,0.4079432606586084,1
-0.22837603327154188,1.4647573751300198,0
-0.3605441505762817,2.0712301950004655,0
0.05613884106003637,0.1980988626275608,1
1.0598149995403914,-1.353678249851147,1
0.02911943279717182,0.10817293627216389,1
0.3518894726610917,-0.5124240569207142,1
-0.6570942517873092,1.6728914150944083,0
-0.12725736086008224,0.9486798018566855,0
0.2983420718757227,-0.29232504386595554,1
0.35144934557230895,-0.3756420441630289,1
0.21794693197147497,-0.9808793542938,1
0.45441480240987714,-0.2374922537410366,1
0.6130833873167516,0.3126329284124377,1
-0.5561722786317552,1.435755272631832,0
-0.5743658753200741,1.4676657562235627,0
0.1693963662540057,1.6402185609848492,1
0.791797887303209,-1.4921190076865043,1
0.6050019788096545,-1.7608893845517983,1
0.034502524184180434,0.5112112696319834,1
0.07038311141123743,0.4652462703682564,1
0.1991340395355735,-0.3550477564389659,1
0.20925244067732926,0.8562608578153648,1
0.2552532985061162,-0.6567204069873432,1
1.1501553544692065,-1.804792600646255,1
-0.08709680619536163,0.6506109237625539,0
0.5481639656195961,-0.8217920937306634,1
0.3779826702307298,0.6344395854701159,1
0.015013173579099417,0.11221046578078368,1
1.2936500954795058,-2.6166420470967435,1
0.5682058027688677,-0.5556314376545504,1
-0.42203860867291476,-0.1449279119705167,0
0.25783130477414173,-1.7058521240405955,1
-0.17825702194221474,0.6258433744821807,0
-0.49039963187998237,1.788237230083694,0
0.5525675665536096,0.4238592823871425,1
0.09258887745963706,0.5085345062147195,1
0.08996228753210375,1.0725653565820388,1
0.23940522914091675,0.858461125469653,1
-0.49391634704884424,-0.12245548119437802,0
-0.5631405811116558,1.4546356996618972,0
0.19043354233703594,1.4603857651080658,1
0.6675406289647354,0.4830891757777298,1
1.044918407794885,-2.3929216033924865,1
0.1111675083911784,0.8103472948254015,1
-0.15607099873175226,1.2187272851085897,0
-0.3498292229939184,1.203780687258627,0
-0.29589142615418657,1.5693077812319045,0
-0.08086851260890601,0.7371747765468606,0
0.038650213988396694,0.46217886741812686,1
0.2863533600637709,-0.48564773771640596,1
0.525161108850024,-0.28922837775022336,1
0.3578219506120104,-1.8335884739559916,1
0.00028698467059682633,-0.1995273964858518,1
-0.2845135427875317,1.2015571452236768,0
-0.14149390462855577,1.6431171685186414,0
0.4053574771871878,0.03171833433685142,1
0.6567263395220172,-1.953323552336639,1
0.17400856806231682,-0.5839254147971435,1
0.13536266046272039,-0.08238600533078139,1
0.1147940648419469,-0.10883338169937684,1
-0.09115351867409585,1.0521190204356392,0
0.3284069001656372,-1.0375786794301094,1
0.2810190208090788,-1.1571971860758516,1
0.29996888045609293,-0.9840963350315802,1
0.13745161146232487,-0.19028866252887547,1
0.19863165694627255,-0.36797101713452507,1
0.2511260761501611,-0.7303831338721964,1
-0.1409525574711783,0.9460421655668831,0
-0.3295603940908512,1.8306249307321105,0
-0.24828979495496858,1.5525784816117503,0
0.2083377038383001,-0.8496780660581105,1
0.1387114948722257,-0.5757845827889667,1
0.006531188607329006,0.04614609518767229,1
-0.38722559798802164,2.159512279650191,0
-0.09227778865510995,1.6718849550094168,0
-0.2932650533079061,1.5934861887427845,0
-0.06394211533657872,0.9943525909751648,0
-0.008290680495147092,0.29827897803784353,0
0.03136045672954101,-0.00017631650875460486,1
0.5780592787175818,-1.3000764419333377,1
0.07595842912263293,-0.1514990070228495,1
0.46647400468818895,-0.9925262911437952,1
0.3910410509184507,-0.6089772752117345,1
0.04946301558504788,0.8131283483490107,1
0.028331089604949098,0.3740596922103281,1
0.2607298148980521,0.4725935929855658,1
0.601697456358335,-0.8547229857115867,1
0.06822972544979417,-0.0486695459425464,1
0.25436157049523345,-0.451683272284125,1
-0.23534437883103096,0.35267226261765894,0
0.15923240993838905,-0.6261473567192779,1
0.1215353567080023,1.4757067528471544,1
0.29677931612137615,0.6137791915161865,1
0.5698861984498804,-0.9190611013465501,1
-0.62913736372018,1.745631345378565,0
1.0085986242054563,-1.4723435143165229,1
0.7966981508766856,-1.3099261404366014,1
-0.03585712655160655,0.4230749399354429,0
0.22065872613664497,-0.4724779265920233,1
0.13016389342453313,0.12706517522862384,1
0.025422207107352823,1.9847319005784438,0
0.2944218371793359,-1.069444690759835,1
0.3886229381458719,-1.909077542523715,1
0.1523508948530415,-0.6897682751529494,1
0.14994559171717564,-0.823689203381009,1
0.601744781917324,-1.069835672480528,1
0.21525112484605707,-0.9943901522153562,1
-0.13955457288369139,1.1897075874130507,0
0.2025132979949473,-0.7656614553894994,1
-0.08989697683270917,0.7059461264595127,0
0.3290508249442082,0.3174375646103132,1
-0.16283317800571237,1.1744309077917816,0
0.493398400843152,-1.944486097474597,1
0.0843886055149674,-0.7967799491619165,1
0.9634407143681769,0.20087390288425697,1
1.2469195863324143,-1.4575158258219678,1
0.2495190991907341,0.8548196766714664,1
0.2019826166314177,-1.0100905519779808,1
0.28999360496713295,-1.3994558213463066,1
0.7249265415637011,-1.6862256769486421,1
1.4549493607559254,-1.4563067502363083,1
-0.024656206439834183,0.6960239486179483,0
0.1987399047481245,-0.8219439619732726,1
-0.12264312518237645,1.5411018561161645,0
1.2745485629086502,-2.355801338563212,1
1.3673352445813034,-2.6034386037509227,1
0.19960867535392177,-0.17988062200244084,1
0.028983370826091426,0.4972309234245534,1
0.5157818953592219,-2.1951158088521083,1
0.31409935843398756,-0.6251200706360682,1
0.4056359799557829,-0.6635869748931176,1
0.1860996818540709,0.11473361783712001,1
0.6334772253950368,-0.5595798569597521,1
0.05199398898592789,0.43891687637064697,1
0.24191147764200305,-0.7385520962364539,1
