PC1,PC2,PC3,cluster
-2.8695596904499707,-1.2485663568272654,0.016212097388307065,0
-2.547352299398749,-2.1468804217666455,-1.9715932048577705,0
-2.6413384822235284,-1.9715692835262388,1.503036745374776,0
-2.31260264149018,-0.8409473266581167,2.9401792500038613,0
-2.6291464891623453,-1.803318437880066,-0.6524420125012619,0
-2.28156460193717,0.3390138997293823,0.9256285074286683,0
-2.226878954636591,0.022970155422443923,0.38400138352972046,0
-2.2593134431043116,0.27618168080228467,0.26814180416230193,0
-2.722896925836261,-1.3477276316792743,2.7802439492618465,0
-2.4096453668777587,-3.37589790728637,-2.67810467432753,0
-2.0472501132883756,-1.670871729533776,2.184027599219332,0
-2.449378247087428,-1.0073760948117978,0.576509950834317,0
-2.21528541674768,-0.8578431917203799,1.3303373616282541,0
-2.031953692503248,-1.6413930934627963,2.60661519252042,0
-2.501986487653541,-1.9289071252895957,0.7587273931894906,0
-1.928136642823575,-2.311821952039551,-0.2368524119000745,0
-2.262473791740788,-2.448036427375601,-0.6444852049904702,0
-3.0804226554275025,1.2105554355350632,0.4893097563896205,0
-2.4294509799435273,0.5129761999593744,0.2342172596288884,0
-2.7731431497195125,-0.829249471493534,-0.19868712472444094,0
-2.636355940415657,-2.0944494981863957,-2.362980455086359,0
-2.112911395041991,-0.831453990692835,-0.2873893427074492,0
-1.7991962531589434,-1.9779801398750776,-1.324145034410438,0
-2.1644282500478336,-1.1402725657881205,1.3852049392797794,0
-2.1452359712597255,-1.121773904906615,1.6268012063345108,0
-2.186746394588591,-1.108647712526641,2.3532524411825846,0
-2.331482151619585,0.4287881179485492,-0.4479095907538914,0
-2.366197751584611,-1.2849736540727326,0.29194962422749154,0
-2.5701781131262473,-0.1428662988075994,0.3343257480270523,0
-2.6357511804365372,0.13011983522041579,0.270778101335981,0
-1.6195337907053986,-1.3330103655529977,0.2771078053846508,0
-2.804883593467559,0.8833686617089237,-0.3367887843876252,0
-2.731537432645252,1.3909768107599152,0.21471820594779917,0
-2.122669116835765,-1.1129890485430431,1.5787473324294636,0
-2.167366537921363,-0.8858932122455556,0.24857193584485784,0
-2.9180586204641488,-0.1494952330031423,-1.2185850060508416,0
-2.778021930930147,-1.3075212314197733,-0.9209355960728163,0
-2.121348518909558,-0.7740525993529485,1.7128185952985808,0
-2.037057626103397,-1.0687903954816156,0.8145186518330801,0
-2.165367331762366,-0.5146701107995932,0.9241967129846034,0
-1.9558502591398519,-1.6118606756237666,2.1456664868763484,0
-2.455094383800021,-1.5181586474072362,-1.9749630251311205,0
-2.6575901562482778,-0.9761579972600155,-1.2899955074103862,0
-2.9969836338285996,0.22969494571807048,0.8477119516159987,0
-2.6355880689572193,-1.483321654030253,0.026086183690114065,0
-2.7244583295440155,-0.9517128740331194,0.023256813928625445,0
-2.7351750340898864,-0.9224847997548007,0.5058966614142225,0
-2.7476418660121342,-1.3037813527526037,-0.5374105931149366,0
-2.871064963555968,0.28275612383622967,0.02298266567532792,0
-1.9786807078476938,0.11698178002057354,0.5944153612380791,0
-2.564771096872959,-1.9876793121115004,-2.7376886809191543,0
-2.7066182184555965,-0.271550950666309,-0.25731124691319435,0
-2.6843165873346675,0.02100881601060331,-0.6606936966426411,0
-2.6164096747399848,-0.2773790941353088,-1.076801104170429,0
-2.5442270449556315,-0.20048106795778672,-0.821022060869868,0
-1.9909959635861925,-0.7480647406153464,1.0909803719082831,0
0.006709202985569375,0.5157324577363973,0.26205946985704454,1
1.143589403020765,-4.225875094755,-2.8014963717913726,1
-0.04701142510454513,1.071356020445847,-0.07355885622918731,0
0.07619426957116887,-0.4351431923230438,0.5625331232484575,1
0.49688151579161255,-0.4266637755854015,2.072885425540651,1
0.22296143875804184,-1.4800113646470308,-2.327384576204301,1
0.40399806446540604,-2.275770678453585,-1.9271661311817982,1
1.2027279977378498,-3.27687833020575,2.86139799825622,1
0.3417891633329041,-1.2495483947740447,-0.12007829529590142,1
0.5020054260114885,-0.2690800172777154,0.03538617583079799,1
0.09941575578298868,-0.3862132091117195,1.298695546153071,1
-0.017220409462477347,0.6997764615051743,-0.4948288627689466,0
0.07314026199158571,1.1450951394132987,0.2673499572528928,1
0.24212807430698968,-0.09031759537702264,-0.0937491934448797,1
0.12212876420545371,1.394868048294586,0.789067930818171,1
0.08876284491134775,1.1653190919238356,0.6343385540055678,1
0.47005547498694356,-0.5477045444427309,0.6800402611812391,1
-0.13148146158963195,1.8886637548082377,0.4372215712893688,0
0.33041941709063627,0.1791627697426891,-1.6917334005917282,1
-0.6101467555175943,1.7468607258949693,-0.172415211913114,0
0.31371411848848907,0.2818846788260874,-0.12719081387222964,1
0.10786206723827663,0.572329309626405,0.4199960061329481,1
0.5947928396000243,0.02089141699960493,0.9256311091285458,1
0.5117817026571413,-1.128964985907952,0.41783963589052897,1
-0.07623403468249326,1.0508908605745306,0.45937521255437097,0
-0.26170020934456384,1.9382592676987949,1.0631320519260765,0
0.4725367635295741,-0.5658310146920498,0.12598946798389077,1
-0.13709153430635307,1.6886124177280057,0.7746912565200101,0
-0.064853541197815,0.3636682696517334,-1.1424135640046476,0
0.4406559013346558,-0.3457608919770629,-1.383557350639748,1
-0.018956931922627096,0.5353796312016512,0.3793140204187503,1
-0.14405565220951486,1.3665645055117204,0.6995539263186181,0
0.48383397984468657,-2.0938816123735844,-0.8161543179513762,1
0.31805398224823683,-1.4482186178696201,2.4066318399647164,1
0.22744249612687872,-0.8313048594484166,3.24711538457279,1
0.19718257667220582,-0.6954277848962982,-0.613704579172164,1
0.42647962503520137,0.261388409833708,0.37231045465839174,1
-0.34022312628986506,-0.13275147293203182,-1.553377350659472,0
0.9941612854455183,-1.821067930650992,2.892757573286317,1
1.1658326476772811,-2.6247304066434736,3.152662614860976,1
0.1287350391659089,1.1144595990042652,0.28763490235162903,1
0.18343591891013805,-0.9294944028809617,1.1653986611488656,1
0.042302432474158,-0.13448179565036814,-0.5325182142212243,1
0.2409789423340326,-1.2756543216977276,0.15267877387358453,1
0.4515368140819018,-0.9935464920832913,-0.4813184528708508,1
-0.2846007024851664,-0.11812972686194706,-1.58528666033275,0
0.33220563799621744,-1.6767423023489127,-1.7486528090337659,1
0.05915630444472031,-0.19948295885517994,-0.4556111472166676,1
0.3090724784068006,0.5944332880021311,-0.23665261869763643,1
-0.4565561233938247,1.730619917406975,-0.3509779340216631,0
0.140430398289198,0.18216707545399302,-0.4209326281837585,1
0.09435531081577428,0.43118005937677845,-0.9066762204060257,1
-0.14372864290785972,0.076362679292687,0.46592359272617184,0
0.05263082691021956,-0.2623840002752395,-0.9472990347200339,1
-0.07809393869908818,0.8011846141743941,0.13578490155316825,0
0.5735409490369018,-2.409321099571609,-0.6056431692114997,1
0.1971656741750565,-0.669717582307185,0.7829021044308321,1
0.07980129453893282,-0.4931603165815322,-0.5224344558035824,1
0.15623321626558118,-1.0239583992791201,-0.3491742704414073,1
-0.002976567761085456,0.45394088142619726,-0.7049455207557546,1
0.25096156999471114,-0.9213163159040568,-0.26405037242292256,1
0.29876647638447984,0.9447198271965286,0.07692962211547771,1
0.061067540695633846,-0.76268782909437,-0.23732596684779164,1
0.2919640256325872,-0.37529628859959246,-0.460516911726729,1
0.3332048648228291,-0.5878314403240791,1.1145151821329782,1
0.09228911147047963,0.23135985416833374,0.2855861928521255,1
0.026177297029735425,0.7819094296082116,-0.5571700067593882,1
0.23835771140355802,-0.11716578972687111,-0.7080441894176451,1
0.09856744839980357,0.11596786215475223,-0.36667727823701585,1
0.09155474516390877,0.15096106135455642,-1.2373031939156707,1
0.2954107446895191,-0.45979128098182126,-1.7880694224081946,1
0.027070337695646204,0.332964035991683,-0.5487696252145154,1
0.5021143363268717,-1.472072313391346,-0.14861421409458453,1
0.05685484180732129,0.7966778375550845,-0.06652804491781455,1
0.1801549497168113,0.8867168602250182,0.5262800838293954,1
0.11825905439324788,-0.31865112838790016,-1.1534714021449355,1
0.5217004117522961,-0.875910776495909,0.12745549897272365,1
-0.5680304983839558,2.043773479814195,-0.4523939349914377,0
-0.6079393489964838,1.7058055959852034,-0.5969959860962925,0
0.43202518392493666,-2.258889194386017,-1.817710263665689,1
0.038633233594207735,0.48493680749181794,-0.2052641848721268,1
0.19103241599332352,-1.484925615920426,-3.300634961028165,1
1.6911747152837309,-2.101800594160734,-0.44276638977549293,1
-0.4834400059075806,1.5254569907141944,-0.20738298299799893,0
-0.1140634121217208,1.1071346948940437,0.7380092887411449,0
0.4226847333205696,0.11200339485700782,3.073475759742282,1
0.4455924722481023,-1.5659232458219285,-0.6986573045710099,1
0.20448015870137037,-0.11321290594777042,1.6276957229112807,1
0.05596977258429338,-0.13216109684084457,0.31673616300585844,1
-0.1159564016311544,0.7058854045784977,-0.057398681055208595,0
-0.5898328340321236,1.4763561944730623,-0.6313619436135032,0
-0.5310384891111626,1.1829701140888798,-0.8696158956899136,0
0.10694081598151181,0.8701557808975662,0.19650911523565762,1
0.11851404272450933,0.8294668201243556,-0.4671562694345231,1
0.5601227928056248,-2.004662477989928,-1.2545452959385472,1
0.10300454399057973,0.8250738172255273,-0.5930680091787162,1
-0.05346708618279829,-0.5453366508405922,0.3332231452325442,1
0.11391814967662386,-0.10816146780900959,0.03986491350840881,1
0.15122627572971817,-0.3673502740229843,0.8871966604372409,1
0.3113862571023236,-1.1879311739439986,1.5629243606358332,1
0.44342488426993426,-1.9838304678733734,-2.405795017232111,1
-0.2557409906050106,1.2862853434367252,0.23414999933755964,0
0.1389386238259955,-0.75968789424028,-1.002628766982938,1
0.217951184608166,-0.7228422532481418,-1.3517044604037383,1
0.08377898112055394,-0.10780204906069432,-0.27657143721038424,1
0.2128260095112738,-0.6192854860637874,0.2775544545595419,1
0.08050205268873932,-0.1160514965707081,-0.39729844133656617,1
0.165157583934141,-0.39887015124934005,-0.5733565800746093,1
0.002361184797417123,0.4754101857123728,-0.4042831241207765,1
0.45261855645268,-1.1699266104502222,-0.514558263767116,1
0.5433095841177336,-2.4140949564203096,-1.8484191431539374,1
0.14507946147486564,-0.3904506808613731,-0.3925474023255077,1
0.15720539288531363,-0.4194557744707682,-0.8751713874726555,1
0.295956518998979,-1.5044143703471269,1.478471655951571,1
1.2189601649118038,-2.628586378475077,3.379231715110699,1
0.3010005858295834,-0.3295391592751485,0.3961625515592191,1
0.3390177982695119,-1.4595473816867497,0.6541750226978985,1
-0.7131108091832261,2.027246263057465,-0.7046626181672009,0
0.28557959249096065,-0.06000492035774754,0.039470848409062315,1
-0.01652422224091002,0.7601739558892081,-0.02513487476146167,0
0.15013932611753536,-0.33025350050541574,1.3644189484867464,1
0.28341269291846716,-0.11093418452018092,-0.3881743439992217,1
-0.23414176049156826,1.6263566136087548,0.5056623359545337,0
-0.15910842805016262,1.5559439994956428,-0.07767769209971123,0
0.028076692768239014,0.41444476915756184,-0.8671690230895613,1
0.962715677810779,-1.378232889706981,0.056057280671052805,1
0.24945884957064055,0.9194379870063133,0.5473623334137666,1
0.27646068125727885,0.8798996347490884,-0.05128901467501279,1
0.5844221234367181,-1.8292292160908858,-1.4415836322160016,1
0.003886443312318686,-2.1140353675751027,-4.084114837273774,1
0.06256659044662416,1.0469178315358136,-0.22703764834352896,1
0.316982516116893,-2.3991565248282694,-3.1873755626434455,1
0.008742133196517654,-0.4856616699518744,-0.05832636651627334,1
0.34365729553910296,-1.1677339123319892,1.0226853390240542,1
-0.0763423126922537,0.39088765397061376,-0.8423244536707593,0
0.16174316686915993,-0.6762448006002456,0.20189438118055786,1
0.2087172624784023,-0.944423104063097,0.07854901801062397,1
1.1445100032685687,-3.913365266830256,-2.7826512777691295,1
0.36789104077444384,-0.6348299723972818,-0.39636358499445146,1
-0.8362910091229687,2.2677086262162867,-0.30348649026142394,0
-0.01776464275364695,0.5134266838882643,1.5507333624578132,1
0.24719925217969857,0.23918133511574513,1.6763997514139894,1
0.23633148728674236,-0.6235480755946315,1.1977237625538957,1
-0.5952552739076383,1.4835031352057726,-0.6491188292965899,0
-0.4541526826295184,1.1564034881781897,-0.5694412856621005,0
0.14092045841855597,-0.5827210531967245,-1.2840098257320447,1
0.6304898430235005,-0.9615258174737099,-0.4922433717270916,1
-0.03585062634189196,1.5759190722434673,-0.03743589304421638,0
0.033237069571062115,-0.730421602894551,1.4429482456815388,1
0.7105234437016354,-2.7902801242720394,-2.146826285958702,1
-0.04743994211713755,1.143916671170866,0.7061572502023182,0
1.0439771163129683,-2.4782778055227217,2.692850491822157,1
0.9069883612269537,-0.7601412054794674,0.8013416953998101,1
0.12776265676841692,0.36058407329523967,3.05580709283548,1
0.1782273027435701,-0.3004638932083803,2.2966343923551573,1
0.2379247823416132,-0.4426490416097025,-0.9066231823467027,1
0.22390801982527306,-0.3907503060381695,-0.06195012400781059,1
1.092244846108647,-0.348971268765922,2.0649144614572177,1
0.3473022630070743,0.6305217031053367,0.25811323508125594,1
-0.05345117858689893,0.7748601225075059,-0.10714503036570486,0
-0.6059715975353641,1.665837555766323,-1.3371626932374372,0
0.9324546171126272,-2.533851303000152,-0.23256465234285353,1
-0.36504054896245475,0.5759200583818176,-0.1988722867525293,0
-0.27654416361278694,-0.11321112649351533,-1.5883500298114976,0
0.3617700073508803,-0.4160902949915696,-0.7326671850502839,1
1.4690624487416928,-2.254281509695371,3.6020249661316477,1
-0.5719667971234611,1.9171091257028674,-0.8572961895990157,0
0.1260139512033927,0.23309922402318653,-2.269612467392013,1
0.23954608005927655,0.8947701904093927,0.7830020107948998,1
0.24305600797979732,-1.0989093124850202,-2.000236212744045,1
0.06706089476348384,-0.19465712465142979,-0.4586167406989409,1
0.6591414191545366,-0.08670804196632312,2.052760878298244,1
-0.03140628343879325,0.7844036039922998,0.2701081701180873,0
0.2412543983568699,-0.7538494238389779,-1.830905006385902,1
0.23595857020727776,-0.6541851300010895,-0.2619930717190414,1
-0.11864934713057654,1.0489540434004707,-0.10394966062570751,0
0.12314062039912442,-0.45916620561634086,-0.4563730327816611,1
0.1354867607009442,-0.5113292822022812,-1.30106489574006,1
0.018124187730241558,0.5749028840948686,-1.3806531130188018,0
-0.2155043093592683,1.2593803314813667,0.05775861623437001,0
0.47950073729244774,-0.6280351276279394,-0.17633750881497334,1
0.08284262879678979,-0.403971146868579,0.8549573892535742,1
0.05136142554426492,-0.3506033295215216,2.1849721077369093,1
0.2112976682542567,1.1477297139271503,-0.057335932644669574,1
0.02375836609121265,1.4522144084593804,0.8665750480739884,1
0.2426834801895163,-0.34180610666171524,1.3990807985201856,1
0.04186737794783672,-0.20231550982435048,-0.2896051783012142,1
0.33454050744689096,-0.15428879433987636,-0.40922618646872416,1
0.20054975533615196,0.9103805937668424,0.9547201137863321,1
0.3144444537157713,-1.67105225611388,-0.79422145586105,1
0.33653126845781106,-1.1893253639799557,-0.25433884980939736,1
-0.15927456328158127,1.1873295943911246,0.4544767446270511,0
0.4795685988370564,-0.4774398424189214,-2.392071033444874,1
0.1520608501346509,0.2596507519038762,0.7875751193150263,1
1.1030227121481504,-1.1519944144911065,-2.0051447937948823,1
0.39433068610538713,-1.4690036563724198,1.2646166351916077,1
0.8017467171730183,-1.335655957797798,0.12983688713522099,1
0.5368457795515357,-1.5967303613673205,-1.0444379617224189,1
0.2210443518673431,-0.9501157274205531,0.021646406292859747,1
0.09204677737715282,-0.43978010978840887,-0.4751343823494918,1
0.21187330861411743,-0.9940870349303751,-0.6422524770707043,1
-0.5382832081717943,1.8136741570026296,-0.16590283418355722,0
-0.8161289584038928,1.6617039593532474,-0.8248674801185738,0
0.12169236814214002,0.5086242712584245,-0.2409587177754253,1
0.10434089816553346,0.7529416553352477,-0.3468176330496649,1
-0.0172026129114667,1.3210162011576936,-0.11329414118036454,0
0.5264435010898955,-2.9865872184175526,-2.604987428557599,1
0.4320835199146212,-0.2983630548101489,-0.12395023593653715,1
1.0407276169504251,-2.77880690509556,3.130550870036671,1
0.6136852386626706,-1.1218798820341889,0.9370487272537479,1
0.2876980509959124,0.4985894061738259,-0.60268172166597,1
0.8004940612818591,-2.452706846430182,-2.6252286564066947,1
0.15836799431980805,1.1959585899778045,1.0191040552662003,1
0.008944877529848906,0.4167346796026205,-0.15125901379166226,1
-0.4120962688793344,0.8074330989161377,-0.20574051548102668,0
1.0652563126815207,-1.849696730728627,1.0430000599611124,1
-0.10195332618800755,0.05721428323359345,-0.13472424074137432,0
0.8096322635806116,-0.44786109279045744,0.780605089303896,1
0.33104054547211864,0.5724474684736702,0.36899818290336184,1
0.3286539114953453,0.5527424782220312,0.06724602173506916,1
0.7124626239719363,-1.0882016240195052,0.7211204164587478,1
0.23145457914746215,-0.3951140806901624,0.1313591183360582,1
0.3170862141223723,0.5048591502455141,-0.4126157376784089,1
-0.5980119454214382,1.97438081831938,-0.2739282887625202,0
0.7710919352628336,-3.422263002185525,-2.1727417233120043,1
0.5231363835591756,0.6001477051131987,0.007035268346603565,1
-0.11948477410465635,1.3471819290852902,0.5739581035254046,0
0.15165380866813724,-0.08709005936390044,0.4094315125341617,1
0.32655919521932486,0.5766214698977655,-0.7282034800027009,1
0.12149089377664106,-0.10353822915648106,0.0369854992197382,1
0.4509976283699515,-1.979207229220845,-2.4086744315207818,1
0.31895900120234083,-1.1833079352914702,1.5600449463471624,1
0.06174479949455165,0.21028012028968657,0.6357394359205641,1
0.9664300003404,-0.7474104496770053,0.7386355770053633,1
1.0562073500046878,-0.3774536359876023,0.9020248657675572,1
0.7502421668539779,-1.1691100968323298,-0.601214618877071,1
-0.8731830909331599,2.5485605398626188,-0.2979109183917653,0
-0.12896370613086888,0.7446070250629767,1.0333014603738928,0
0.04325196173091694,0.11433181757332056,0.08226611420610183,1
0.21425712064755792,-0.6400759376157944,0.7628541539147867,1
0.19277702503545247,-0.31050426844363166,1.5554999294734821,1
-0.018186741028265327,1.0650031619071185,-0.2548266851800762,0
-0.1406279194810806,1.3127216769120962,-0.33611183467405037,0
0.27891364687127823,-0.870959911323613,2.283509165499564,1
0.13144682222157106,-0.08235080241256487,0.3385763806826503,1
0.36107276525977433,-1.3838865685989203,-3.12793767669362,1
0.27031780571496744,-0.6795384663401456,-0.357768448910481,1
0.22388142784511417,0.1828757448732575,-0.1542153115783365,1
0.3354716781928792,-0.7014189285042454,-1.5532751139034366,1
0.3171550525387515,-0.12308212617272576,-0.6273896567789026,1
-0.005222058327747181,0.5011995495295704,1.6082335131540826,1
0.29430216166365114,0.1901358744371102,0.2242954095785501,1
0.1500345644926852,-0.6591259526791249,1.2256178322013183,1
0.10327114152923698,-0.36258072246240197,1.5227926055161483,1
0.37003200129189046,-0.5766808649291877,1.1210996809575122,1
0.1966442359186149,-0.9660016660619779,0.3709402558167637,1
-0.13505233032087197,0.943920892321327,-0.4128753599481509,0
0.11837868367156582,-0.46959312892333704,0.20966226962113918,1
0.21552258919740028,1.0895323121322162,0.003779415518948063,1
0.032564052963628305,-0.15915800920390846,-1.0858546712225723,1
-0.10848261925204974,0.74185778157141,0.17801856348065548,0
-0.23781483101531345,1.3000965529246522,0.11613751286141849,0
1.0356640225048483,-2.069559121746157,3.4658213918252874,1
0.17451003381915117,-0.12715846870369626,-0.18937460968331402,1
0.03555264723676329,0.45362257991963684,0.2853331082675326,1
0.22916981625188568,-0.007226348358743958,-0.18580342127457863,1
0.18984920112337353,-3.0277880736021565,-2.9182869205580304,1
0.08427592087282026,0.19129303095392855,0.4645079368332721,1
0.004818231629890342,1.1210891103669105,0.6554337615667137,0
0.8211191997483244,-3.5838327701302903,-0.8598448482001131,1
0.4735606649125384,-0.8746651183363402,1.9944105274500077,1
0.660973504735853,-1.415088969209503,0.45285328491795646,1
0.07609079059796986,-0.03021297791353874,-0.8522526399361701,1
-0.03482427126564178,1.119631125070947,0.15579589722771697,0
0.10422189949255228,-0.4655864454263156,0.20406228658269868,1
0.08035539223840238,-0.25818956303081075,-0.946786637086098,1
0.8776837292943241,-0.0978123368100807,0.8119542906096628,1
0.42582904921704823,-0.2922447262608256,1.098099926234748,1
0.03097341969076196,-0.18260709458777769,0.25425631770468005,1
1.245323757444733,-2.5989390916800277,3.611781617073745,1
0.22908898710425163,-0.013323620216732637,1.5292628773844572,1
-0.5375654768699418,1.4294911288982337,-1.028734199078778,0
0.15155659042982378,-0.6629008218772515,1.0449354368978008,1
0.48780427496349454,-1.1655848476445976,0.9019685033186321,1
0.27879112568443587,-0.47125110994493874,-1.3783454859802737,1
0.020382149450580693,0.8039548628654304,0.0474231126825,1
1.2841240322148666,-1.8602392852653515,3.245780224039672,1
-0.0414857801477727,0.09730681836826724,0.3110733541870333,0
0.24188697496709677,-1.1111999077394612,-1.5373768734387523,1
-0.025666167422322084,0.802351245087082,0.20633673869020197,0
0.35633901591031364,-1.8581314064668626,0.2888371229645794,1
0.5598297036554286,-1.1252125040757532,1.3416660711572055,1
0.3905756130974812,-0.8446029918711888,1.2302890587359288,1
0.08483606742574208,0.1955399596371329,1.870634188984551,1
1.1012897326560636,-1.8478006457048408,3.2405510358678424,1
1.1204593041385795,-1.4259286011535304,4.167505565067039,1
0.2874764905031253,-0.94599008839169,0.4182559313506073,1
0.2262964450191776,-0.7683077337860404,-1.289858311538695,1
0.3698638543659316,-1.7352162573330165,1.2527033319674776,1
0.20363889839879962,-0.6868524529565417,0.037477960965407286,1
-1.987869893751459,-0.755301047606626,0.9703254402979965,0
-1.982712692760923,-0.7506195573724278,1.0307285494641227,0
-2.150821957551258,0.09189636118108709,0.7169817281704203,0
-1.9391307794707902,-1.106972984751104,-0.23048349347365135,0
-2.0058143488277316,-0.7360052476979531,1.814570767936259,0
-2.1398221450583814,0.027923843172557656,-0.3087604673786299,0
-2.0475837940267,-1.147765362759883,-0.3925010196342767,0
-2.2785952900254767,-0.02503001021155247,-0.16661621602303262,0
-2.1003701573428373,-0.7851374048895738,0.9892975363175794,0
-2.1184343287241227,-0.7658605475815877,1.8335415164222433,0
-2.0995415489760436,-1.0304039831570742,2.5631371462570707,0
-2.267294155498303,0.07302794159639277,0.9169442941165731,0
-1.878299184557105,-1.9038992996268984,1.1915057920838865,0
-1.972885842867085,-0.9867314100280252,2.7253595629582836,0
-2.00469981982585,0.10452620160607069,0.35626064994149764,0
-2.670419822697391,-0.26056455354385544,0.6201084745934745,0
-2.6954328391673883,-0.24519498474809887,0.9215522237241524,0
-2.1479026123371767,-1.5080885520556158,0.4107668450246298,0
-2.376160221248238,0.4906495283569484,0.13943251950342606,0
-2.299918174577026,0.16136947104082958,-0.7020756343995492,0
-2.4724067701270096,1.0507297919602216,0.4444072177735925,0
-2.3982448798713367,0.7686915242078213,0.3857597949097773,0
-2.63743699226383,0.7013609374717621,0.3645412879992127,0
-2.7304696930547183,0.6314418389957963,-0.152075023901602,0
-2.313376202912304,0.1958307997527998,-0.34105620825682237,0
-1.510532418864681,-3.2706782451778893,-2.057548203224659,0
-2.249698764190418,-1.323704182264747,0.035720925450481444,0
-2.259742869026154,0.5476671511993885,0.4796530051901048,0
-2.523883642879512,0.4838951250351379,0.3241785429680395,0
-2.8054454315028776,0.31196460499117973,-0.5051936375845482,0
0.2242074940195731,-0.6604050765879463,0.39977983875309975,1
0.3888137140129457,-1.562115406288745,-0.9652665910433564,1
-0.06037069809155299,0.4653354769765408,0.11462353689424998,0
1.4089467765962875,-2.918264823542253,-1.9394280559203267,1
0.20468642618963442,-0.8583834530124672,-2.4996275436602406,1
-0.5859653911486109,1.4891747047823671,-0.6526511579746919,0
0.7026694298115689,-0.6077002351831753,-0.8959905674327695,1
0.2347770182777283,-0.05536746480842705,1.7186605697060378,1
0.7962807646279418,-1.0712517614281913,2.205262654570439,1
0.2998739891068242,-0.6534986081877666,0.0018154552710138968,1
0.08025060774065074,0.47067168217289906,-0.19736473732160725,1
0.2832427909300894,-0.6932644181488363,-0.6668620437748551,1
-0.5923029082411433,0.47952507957281,-0.4192295293521114,0
0.7745496553215167,-2.3624753763191935,-2.2714860112650492,1
0.1298251677985364,0.12937278690161963,-0.2462324624872753,1
0.19262620854428256,0.8847801510501473,-0.577731014303331,1
0.18919760698275487,0.9228923572937471,0.025680987319371188,1
0.13851645818590427,1.2202423743553827,0.26562788900395284,1
0.19615181965130665,0.9239927159596572,0.02575926433619963,1
0.8528724941523416,-0.9862918497963915,3.31221990560829,1
1.1022238496184948,-3.038514584219847,-1.9825846673942753,1
0.8258905091830588,-0.819928496413639,-0.7515509525363916,1
0.09583022352720187,-0.2962062864860424,-2.3377291773678546,1
1.2088662077270935,-3.9226661373862055,-2.576214616433866,1
0.9694786087207043,-0.8118507476756355,-0.41531807908200014,1
0.1924512379470865,0.41323387041430704,0.22451872872625556,1
-0.2866631682819415,1.1935788130933087,-1.499070631888573,0
-0.14612316106693607,-0.22511702218533014,1.5381759189439497,0
0.4067258021711606,-0.635967542953722,-0.32583462636290406,1
0.5360163155504654,0.7166701986851735,1.0297606234063141,1
0.28222643777389583,1.2127669481015622,0.930730697642588,1
0.05672368141500121,0.19039327008677576,-0.03774223711643437,1
-0.054528861849648926,1.5431411912786903,-1.031053183084868,0
-0.11973604191350491,0.7304579446569626,0.23922622947431715,0
0.043110297474614104,-0.1438144903047658,0.07015333565081502,1
-0.42373755639824884,1.472738872644516,-0.5495100028720089,0
0.24912084600395235,-0.7490468761310736,-1.8338960967300268,1
0.24382501785436017,-0.6493825822931851,-0.26498416206316605,1
-0.11078289948349407,1.053756591108375,-0.10694075096983216,0
0.1839281503683853,-0.3806510186555768,-0.3315470683349114,1
0.41414100480369354,1.5144595942264034,1.1697026970778652,1
0.6947681867895029,-3.1484795134688444,-0.017444785537899767,1
0.22278374177519425,-0.9790621086047829,-0.3948585283730562,1
0.15340760075606094,-0.8210931894478034,-2.093769904337158,1
