carat,volume,depth,table
0.6782329983125268,8.611664299077153,62.5,7.54983443527075
1.0535653752852738,13.362605846166383,61.0,7.681145747868608
0.8426149773176358,10.797319111705464,63.8,7.483314773547883
1.2328828005937953,15.653486448711671,63.6,7.3484692283495345
0.6244997998398398,8.010796464771778,62.6,7.615773105863909
1.2449899597988732,15.89203599291167,60.5,7.745966692414834
1.4142135623730951,18.12161251103224,59.7,7.937253933193772
1.004987562112089,13.017801965001617,59.6,7.810249675906654
0.6164414002968976,7.931491662984964,61.0,7.483314773547883
1.004987562112089,12.846038299802784,60.6,7.745966692414834
1.004987562112089,12.698099857852748,62.5,7.615773105863909
0.8660254037844386,10.990389620027129,61.1,7.681145747868608
1.224744871391589,15.541470200724255,62.9,7.416198487095663
1.0908712114635717,14.015255438271542,60.3,7.54983443527075
0.7211102550927979,9.344241542254782,60.7,7.54983443527075
0.8366600265340756,10.543987860387547,62.6,7.681145747868608
0.5477225575051661,7.121948609755619,59.5,7.681145747868608
0.5567764362830022,7.162552617607775,63.0,7.54983443527075
0.8717797887081347,11.027471151628555,63.0,7.681145747868608
0.8660254037844386,11.207426644863665,59.9,7.810249675906654
0.8366600265340756,10.71099841284649,60.3,7.54983443527075
1.174734012447073,15.117203312782427,60.2,7.681145747868608
0.848528137423857,10.930398894825384,61.7,7.416198487095663
0.8602325267042626,11.073158086110755,62.2,7.3484692283495345
1.1269427669584644,14.457249945961369,58.9,7.681145747868608
0.5099019513592785,6.698492367689912,58.7,7.615773105863909
0.714142842854285,9.178966281668105,60.7,7.615773105863909
1.2688577540449522,16.08237159127969,60.9,7.874007874011811
0.8426149773176358,10.783003292218732,62.3,7.483314773547883
0.9643650760992956,12.482446635175334,59.6,7.54983443527075
1.2288205727444508,15.73539068469544,61.5,7.483314773547883
0.6324555320336759,8.055476398078515,60.4,7.681145747868608
0.5567764362830022,7.13451161608137,61.8,7.3484692283495345
0.4795831523312719,6.1183453645573165,61.9,7.745966692414834
0.959166304662544,12.139635579373872,62.0,7.615773105863909
1.4142135623730951,18.14611922698625,60.8,7.3484692283495345
0.6,7.706565382840789,62.3,7.483314773547883
0.6164414002968976,7.911791200480458,60.5,7.874007874011811
0.8366600265340756,10.583056269339211,61.6,7.563068160475615
0.7810249675906654,10.0068581482901,62.4,7.321202087089251
0.9055385138137416,11.50261383338587,63.1,7.681145747868608
0.565685424949238,7.274240991333735,64.1,7.3484692283495345
0.5744562646538028,7.402101053079456,60.9,7.615773105863909
0.6082762530298219,7.783375360343352,60.8,7.54983443527075
0.5477225575051661,6.939575203137438,62.5,7.810249675906654
0.6403124237432849,8.185460280277463,60.0,7.615773105863909
1.224744871391589,15.515829368744685,62.1,7.745966692414834
1.0,12.85920806270744,59.7,7.54983443527075
1.1789826122551597,14.950059264096582,62.6,7.483314773547883
1.4142135623730951,18.14611922698625,60.9,7.416198487095663
1.019803902718557,13.126595902974998,59.1,7.745966692414834
0.5477225575051661,7.123089217467376,62.3,7.483314773547883
1.1224972160321824,14.173323534019817,62.9,7.681145747868608
0.8366600265340756,10.78652492696327,62.0,7.54983443527075
0.5477225575051661,6.947830596668286,62.4,7.54983443527075
0.565685424949238,7.23504098122464,61.8,7.483314773547883
0.9055385138137416,11.60486966751458,61.6,7.54983443527075
0.7348469228349535,9.50616641975092,61.9,7.3484692283495345
0.7211102550927979,9.287428276977431,61.5,7.54983443527075
1.4142135623730951,17.80561186817235,63.0,7.483314773547883
0.8426149773176358,10.6073144574864,63.1,7.54983443527075
0.6244997998398398,7.961197146158359,62.2,7.341661937191061
1.019803902718557,13.10061090178622,59.7,7.745966692414834
0.9486832980505138,11.894914879897208,66.0,7.615773105863909
0.848528137423857,10.868991673563835,61.0,7.54983443527075
0.714142842854285,9.126681927184707,62.4,7.54983443527075
1.118033988749895,14.326517790447197,61.8,7.615773105863909
0.848528137423857,10.826499711356387,62.3,7.54983443527075
0.9273618495495703,11.838371509629184,62.8,7.483314773547883
0.565685424949238,7.294735087719087,61.9,7.416198487095663
0.8306623862918074,10.589487523010732,58.7,8.0
0.6244997998398398,8.080439344491115,61.1,7.416198487095663
0.9486832980505138,11.978774561698703,63.1,7.416198487095663
0.7615773105863908,9.650610757874343,61.0,7.874007874011811
0.7937253933193772,10.15832417281512,62.5,7.416198487095663
0.565685424949238,7.293196829923075,62.9,7.483314773547883
0.714142842854285,9.211267828046257,60.7,7.483314773547883
0.7483314773547883,9.617702428334953,60.9,7.483314773547883
0.714142842854285,9.13187089264845,59.5,7.937253933193772
0.5830951894845301,7.454072712282864,61.2,7.54983443527075
1.095445115010332,13.880147693738708,63.3,7.54983443527075
0.8426149773176358,10.85956905222302,61.1,7.483314773547883
0.8602325267042626,11.244476243916388,59.0,7.416198487095663
1.095445115010332,13.971075262842156,62.5,7.615773105863909
0.5567764362830022,7.090225666366339,62.6,7.54983443527075
1.0,12.387493693237548,63.6,7.874007874011811
0.5567764362830022,7.193852583977516,62.0,7.362064927722384
1.3,16.474504302102687,62.4,7.745966692414834
1.140175425099138,14.291562895638812,66.0,7.556454194925025
0.714142842854285,9.065888594065118,62.0,7.615773105863909
0.6,7.643879381570591,61.6,7.483314773547883
0.7483314773547883,9.613260841150623,62.1,7.483314773547883
1.224744871391589,15.573762551162773,64.2,7.483314773547883
0.8426149773176358,10.80546528382744,61.9,7.615773105863909
0.8366600265340756,10.58195841987673,64.3,7.615773105863909
0.8426149773176358,10.782937262174904,62.3,7.54983443527075
1.1135528725660044,14.141216991475664,60.2,7.745966692414834
0.5916079783099616,7.691753116162791,60.6,7.54983443527075
0.5477225575051661,7.022184845188853,59.7,7.937253933193772
0.6324555320336759,8.206546167542104,62.1,7.280109889280518
0.7416198487095663,9.38141993516973,61.9,7.615773105863909
1.02469507659596,13.103398337835875,64.3,7.416198487095663
0.9486832980505138,12.155273752573407,62.1,7.54983443527075
1.004987562112089,12.763123833920911,61.3,7.681145747868608
1.004987562112089,12.717324718666266,63.6,7.615773105863909
0.9486832980505138,12.031877658952489,62.5,7.54983443527075
0.9539392014169455,12.083801140369696,57.7,7.937253933193772
0.5477225575051661,7.05076336292745,61.9,7.416198487095663
0.5830951894845301,7.511294429058149,61.7,7.416198487095663
1.0392304845413265,13.260553834587755,62.1,7.681145747868608
0.5291502622129182,6.82868947895568,61.4,7.416198487095663
1.0099504938362078,12.852473536249745,60.8,7.681145747868608
0.9848857801796104,12.532698033544094,61.9,7.615773105863909
1.004987562112089,12.703621767039508,61.6,7.681145747868608
0.714142842854285,9.076752723303638,62.5,7.681145747868608
1.2409673645990855,15.892432161252096,63.1,7.54983443527075
1.0,13.04810944160111,57.9,7.3484692283495345
0.848528137423857,10.777157556610184,62.1,7.54983443527075
1.4142135623730951,17.807234484894053,61.5,7.54983443527075
1.0583005244258363,13.66403278684591,61.0,7.483314773547883
0.9,11.439061499965808,63.2,7.615773105863909
1.0,12.149405911401594,61.9,7.874007874011811
0.5477225575051661,7.093778964698576,64.6,7.3484692283495345
1.1269427669584644,14.201809743831946,63.4,7.745966692414834
0.6557438524302001,8.481321948847363,61.0,7.745966692414834
0.6403124237432849,8.246279160930705,62.1,7.483314773547883
0.6403124237432849,8.191135452426606,62.8,7.681145747868608
0.5567764362830022,7.170704986261811,60.2,7.681145747868608
0.5567764362830022,7.132929832824657,62.9,7.54983443527075
1.004987562112089,12.95490177500393,59.5,7.681145747868608
0.5744562646538028,7.35131988149067,62.4,7.54983443527075
0.7681145747868608,9.867277233360785,59.7,7.681145747868608
1.004987562112089,12.544700474702454,62.3,7.416198487095663
0.7211102550927979,9.233846165060363,61.7,7.483314773547883
1.4142135623730951,17.881208012883246,63.3,7.483314773547883
0.6403124237432849,8.161627778819616,61.8,7.681145747868608
1.1661903789690602,14.811081527018883,62.7,7.615773105863909
1.4142135623730951,17.973402015200126,60.9,7.681145747868608
0.9539392014169455,12.109242750890742,59.5,7.874007874011811
0.6164414002968976,7.945819026381107,60.2,7.615773105863909
0.8366600265340756,10.692415536257466,62.6,7.54983443527075
0.4898979485566356,6.324476262901142,62.5,7.483314773547883
1.1135528725660044,13.980286692339323,61.3,7.54983443527075
0.5196152422706632,6.751170417046217,61.8,7.416198487095663
0.5916079783099616,7.634728023970466,57.8,7.745966692414834
1.004987562112089,12.785854527562872,62.8,7.54983443527075
0.565685424949238,7.332880061749272,61.9,7.416198487095663
0.5567764362830022,7.180567526317122,61.8,7.483314773547883
0.8366600265340756,10.58882429734293,61.8,7.615773105863909
0.5744562646538028,7.423954471843157,61.1,7.483314773547883
0.848528137423857,10.82993333312814,63.3,7.615773105863909
1.174734012447073,14.934979075981325,61.8,7.54983443527075
1.044030650891055,13.423100983006869,60.7,7.54983443527075
1.4142135623730951,18.14611922698625,62.5,7.416198487095663
0.7211102550927979,9.135677752635544,62.4,7.745966692414834
1.140175425099138,14.424384354280082,62.2,7.681145747868608
0.5477225575051661,6.978598426618342,63.2,7.54983443527075
1.4142135623730951,17.873032199377924,66.03780711428371,7.54983443527075
0.714142842854285,9.158916966541405,62.5,7.615773105863909
0.7071067811865476,8.982327426675115,62.8,7.615773105863909
1.0099504938362078,13.007297951534746,61.0,7.483314773547883
0.5916079783099616,7.627116165366829,61.8,7.416198487095663
0.6928203230275509,8.92736439269732,62.4,7.3484692283495345
0.9486832980505138,12.173086707980026,60.8,8.009940443923098
0.6557438524302001,8.353600181957477,62.5,7.54983443527075
0.7280109889280518,9.275241236754978,63.2,7.615773105863909
0.5916079783099616,7.638664804794094,61.5,7.54983443527075
0.648074069840786,8.331092365350417,62.4,7.416198487095663
1.2369316876852985,15.89787910383017,61.2,7.745966692414834
1.0630145812734648,13.628185499177798,62.0,7.54983443527075
1.4142135623730951,17.866823332646458,61.1,7.681145747868608
1.0,12.654117116575142,63.0,7.54983443527075
1.2529964086141667,16.1648708005972,60.2,7.681145747868608
1.0816653826391966,13.842373712626024,61.1,7.483314773547883
1.0908712114635717,13.7204795834548,62.7,7.810249675906654
1.104536101718726,14.032559139372974,63.4,7.483314773547883
1.2369316876852985,15.823415560491355,61.5,7.416198487095663
1.095445115010332,13.909990654202469,61.0,7.681145747868608
0.7549834435270749,9.658568734548613,61.8,7.483314773547883
0.7071067811865476,9.014316613032848,62.9,7.681145747868608
0.8366600265340756,10.688663153079528,62.8,7.416198487095663
0.648074069840786,8.34646392192526,61.6,7.416198487095663
0.5477225575051661,6.884794114568713,64.4,7.615773105863909
0.5477225575051661,7.056638718256731,61.1,7.681145747868608
0.6633249580710799,8.424115383825177,61.1,7.681145747868608
0.7416198487095663,9.50061050669903,61.6,7.416198487095663
0.8426149773176358,10.79240844297509,62.2,7.54983443527075
1.1874342087037917,15.035251544287512,63.7,7.54983443527075
0.6557438524302001,8.435016301110508,61.6,7.422937423958254
0.848528137423857,10.832171158175075,62.5,7.483314773547883
1.0488088481701516,13.485411376743388,61.6,7.54983443527075
0.714142842854285,9.119326290905486,63.1,7.3484692283495345
0.6324555320336759,8.015387326885708,61.3,7.681145747868608
1.0,12.669165323729894,57.8,8.0
0.5477225575051661,7.013929141358643,60.8,7.810249675906654
0.9486832980505138,12.072973453130755,62.8,7.54983443527075
0.714142842854285,9.195982274885049,61.4,7.615773105863909
0.565685424949238,7.319393417490278,61.6,7.483314773547883
0.7071067811865476,9.080274390127206,62.2,7.3484692283495345
1.019803902718557,12.983601541945132,61.4,8.009940443923098
0.8426149773176358,10.85612499928036,61.4,7.416198487095663
1.2328828005937953,16.003711663236125,61.4,7.3484692283495345
0.8426149773176358,10.729503250383962,63.7,7.483314773547883
1.1135528725660044,14.207909909624288,61.4,7.615773105863909
0.9695359714832658,12.453171162398757,60.4,7.681145747868608
1.1,14.12014752047584,59.0,7.745966692414834
0.7280109889280518,9.273585929941015,62.6,7.615773105863909
1.118033988749895,14.12162171990172,62.0,7.810249675906654
0.5099019513592785,6.500567359854061,61.5,7.483314773547883
0.8426149773176358,10.717057058726525,60.6,7.615773105863909
0.5830951894845301,7.513401360236254,57.45835230870027,7.874007874011811
1.0,12.77789982743643,62.1,7.483314773547883
0.6082762530298219,7.758281124063499,61.0,7.615773105863909
0.6403124237432849,8.315946969527884,60.6,7.483314773547883
0.5,6.3497237735196,63.3,7.3484692283495345
0.5477225575051661,7.034385260987629,62.0,7.54983443527075
1.2369316876852985,15.676499928236533,60.9,7.937253933193772
0.7211102550927979,9.201529003377644,61.6,7.483314773547883
0.8426149773176358,10.683081952320688,62.6,7.681145747868608
0.648074069840786,8.320423066166768,63.4,7.483314773547883
1.0099504938362078,12.951096941958236,61.1,7.503332592921628
1.1661903789690602,14.842263978248065,62.6,7.615773105863909
0.648074069840786,8.23231291922264,61.9,7.681145747868608
0.6324555320336759,8.191117139926641,60.3,7.615773105863909
1.2,15.60065142870643,58.2,7.810249675906654
0.565685424949238,7.192211898991854,63.1,7.615773105863909
1.1090536506409416,14.33427751928921,58.8,7.745966692414834
1.019803902718557,12.839937694552884,62.3,7.874007874011811
1.095445115010332,13.868026535884622,63.0,7.54983443527075
1.4142135623730951,18.004892668383224,66.03780711428371,7.483314773547883
0.5744562646538028,7.341226600507575,61.8,7.416198487095663
1.2288205727444508,15.639482344374446,61.9,7.54983443527075
0.7348469228349535,9.431931297459707,61.8,7.416198487095663
0.848528137423857,10.839607372963286,62.0,7.54983443527075
0.5477225575051661,7.037509502657883,61.7,7.483314773547883
1.019803902718557,12.969903623389037,61.6,7.54983443527075
0.7211102550927979,9.213695892528689,58.7,8.0
0.916515138991168,11.867868047800329,60.7,7.483314773547883
1.0488088481701516,13.6946903579453,60.2,7.483314773547883
0.9486832980505138,11.966325751875551,63.9,7.681145747868608
1.02469507659596,13.068696951111844,63.1,7.681145747868608
0.5744562646538028,7.481129326512141,61.6,7.416198487095663
0.6164414002968976,7.860585474377847,61.9,7.745966692414834
0.6855654600401044,8.762790651384979,62.0,7.416198487095663
1.004987562112089,12.6939100359188,62.8,7.615773105863909
1.2288205727444508,15.619675092651574,58.8,7.874007874011811
1.4142135623730951,17.992504689453327,59.4,7.615773105863909
0.8366600265340756,10.741606630295117,59.3,7.745966692414834
0.5744562646538028,7.470655928363988,61.0,7.483314773547883
0.6164414002968976,7.914994883131637,60.1,7.483314773547883
1.4142135623730951,18.14611922698625,62.8,7.681145747868608
1.2328828005937953,15.506563126624805,63.6,7.745966692414834
0.8774964387392122,11.251319922569088,60.7,7.615773105863909
0.7549834435270749,9.683315341348749,61.1,7.681145747868608
0.9486832980505138,12.038159826152834,60.8,7.615773105863909
0.8366600265340756,10.688596540238573,62.8,7.615773105863909
1.0723805294763609,13.667327463699698,62.5,7.483314773547883
0.5916079783099616,7.553180522137677,63.0,7.54983443527075
0.7874007874011811,9.978853691682229,62.5,7.797435475847171
0.5477225575051661,7.12592281743214,63.6,7.416198487095663
0.6403124237432849,8.242887358201616,62.4,7.416198487095663
0.5830951894845301,7.414555684597696,62.2,7.483314773547883
1.004987562112089,12.76754776768037,63.4,7.615773105863909
0.7211102550927979,9.228308187311477,61.4,7.615773105863909
0.6324555320336759,8.101646499323456,62.2,7.615773105863909
0.648074069840786,8.34646392192526,61.6,7.416198487095663
1.4142135623730951,18.14611922698625,63.6,7.54983443527075
0.8366600265340756,10.602113751512007,57.45835230870027,7.937253933193772
0.6164414002968976,7.758938071669343,62.7,7.615773105863909
0.9219544457292888,11.71962456736563,63.0,7.483314773547883
1.224744871391589,15.719138907713743,59.5,7.615773105863909
1.2449899597988732,15.83789032668177,61.3,7.810249675906654
1.131370849898476,14.453240121163144,61.7,7.483314773547883
1.1445523142259597,14.71909073278645,60.8,7.54983443527075
0.7681145747868608,9.848792311750715,62.8,7.483314773547883
1.0,12.56831014894206,62.0,7.745966692414834
0.5477225575051661,7.092169202719292,60.5,7.54983443527075
0.565685424949238,7.288240528412876,62.6,7.416198487095663
0.5916079783099616,7.645831805631092,62.3,7.416198487095663
0.8888194417315589,11.28245008852244,61.0,7.615773105863909
0.6164414002968976,7.9175592830114,60.8,7.416198487095663
0.5477225575051661,7.038278553737412,60.6,7.54983443527075
0.5477225575051661,7.019446131996456,60.1,7.681145747868608
1.0099504938362078,12.90846156596517,60.8,7.615773105863909
0.6082762530298219,7.847799691633318,59.7,7.810249675906654
1.0295630140987,13.08874707525514,61.8,7.615773105863909
0.5830951894845301,7.461274153923042,62.1,7.416198487095663
0.7348469228349535,9.403552520191504,60.6,7.54983443527075
0.5567764362830022,7.082033606246161,62.6,7.745966692414834
0.6324555320336759,8.032961097876672,60.2,7.681145747868608
0.9746794344808964,12.430490336265905,60.1,7.810249675906654
0.6633249580710799,8.499812703818831,62.4,7.54983443527075
0.5567764362830022,7.153979591807626,61.3,7.483314773547883
1.2288205727444508,15.440775790095524,65.8,7.54983443527075
0.6324555320336759,8.17023255482976,61.7,7.416198487095663
0.848528137423857,10.644949506690956,61.5,7.681145747868608
0.7615773105863908,9.81396504986644,62.2,7.3484692283495345
0.5567764362830022,7.058919251556856,61.8,7.681145747868608
0.7211102550927979,9.280715651284655,62.0,7.483314773547883
0.8660254037844386,11.147649528039532,62.6,7.416198487095663
0.8944271909999159,11.602318001158215,61.1,7.54983443527075
0.8426149773176358,10.724419984316167,62.1,7.3484692283495345
0.6164414002968976,7.991897521865505,62.1,7.416198487095663
0.5099019513592785,6.419345761056963,63.4,7.681145747868608
1.2288205727444508,15.583150900892925,63.7,7.416198487095663
1.0099504938362078,12.869282497482136,60.3,7.615773105863909
0.5744562646538028,7.387739843822331,61.7,7.483314773547883
0.5477225575051661,7.042579073038513,61.9,7.681145747868608
0.5477225575051661,7.047545955862935,62.3,7.54983443527075
0.565685424949238,7.232919189372988,61.0,7.483314773547883
0.6,7.708529042560584,60.5,7.681145747868608
0.8185352771872451,10.331982578382524,60.1,7.745966692414834
1.224744871391589,15.522258985083324,62.3,7.615773105863909
1.1357816691600546,14.427138385695203,60.9,7.615773105863909
1.2288205727444508,15.5677711314112,64.0,7.745966692414834
0.5567764362830022,7.227193092757382,58.7,7.745966692414834
0.565685424949238,7.253451592173205,62.2,7.483314773547883
0.8426149773176358,10.562749642020302,62.5,7.745966692414834
1.3228756555322954,16.526407232063477,62.8,7.681145747868608
0.7071067811865476,9.049806185769947,62.7,7.54983443527075
0.8366600265340756,10.690234702755594,63.4,7.681145747868608
0.6403124237432849,8.26679430008997,61.6,7.416198487095663
1.095445115010332,14.026608998614028,62.0,7.416198487095663
0.648074069840786,8.248082928778057,62.7,7.483314773547883
0.5477225575051661,7.002902255493789,61.3,7.615773105863909
1.3820274961085253,17.36745001432277,61.9,7.615773105863909
1.224744871391589,15.413629034072413,60.7,7.874007874011811
0.5916079783099616,7.563332598795322,61.9,7.3484692283495345
1.4142135623730951,18.14611922698625,62.2,7.745966692414834
1.1,13.937757638874338,63.3,7.615773105863909
1.03440804327886,13.226748277638007,60.0,7.745966692414834
0.7348469228349535,9.377982725511922,62.2,7.483314773547883
0.6403124237432849,8.137726955360446,62.7,7.745966692414834
1.0099504938362078,12.897630635120544,61.6,7.810249675906654
1.044030650891055,13.363189439650998,60.3,7.810249675906654
0.5567764362830022,7.165144380959814,61.0,7.54983443527075
1.02469507659596,13.289544762707262,60.5,7.483314773547883
0.5830951894845301,7.45399892675066,61.2,7.681145747868608
1.0099504938362078,12.609329879101429,61.1,7.681145747868608
0.6633249580710799,8.440241110300107,61.9,7.54983443527075
0.7280109889280518,9.32561097194173,63.1,7.615773105863909
0.6164414002968976,7.956836557326033,60.8,7.615773105863909
1.4142135623730951,18.14611922698625,61.5,7.810249675906654
0.7745966692414834,9.944714023037566,61.1,7.54983443527075
1.004987562112089,12.475631286632352,60.8,7.937253933193772
1.4142135623730951,18.14536304403965,58.3,7.937253933193772
0.6082762530298219,7.82788860421506,61.1,7.483314773547883
0.8602325267042626,10.983473585346305,61.7,7.483314773547883
0.7211102550927979,9.310948394229236,61.5,7.483314773547883
0.5196152422706632,6.607922517705547,62.0,7.54983443527075
1.131370849898476,14.611521481351623,61.5,7.416198487095663
0.7549834435270749,9.685814782453772,61.6,7.54983443527075
0.6403124237432849,8.180104278063942,63.8,7.483314773547883
1.2328828005937953,15.619995198462773,63.4,7.416198487095663
0.6324555320336759,8.050206953861496,62.6,7.3484692283495345
0.6708203932499369,8.598935748102784,61.3,7.416198487095663
0.8426149773176358,10.671486494392427,62.1,7.615773105863909
0.6324555320336759,8.077916563074913,60.5,7.681145747868608
0.5477225575051661,7.1083441109726815,59.3,7.681145747868608
1.2369316876852985,15.727245658410755,61.9,7.615773105863909
0.5477225575051661,7.110776469556613,61.0,7.483314773547883
0.5567764362830022,7.165914875296804,62.6,7.483314773547883
1.0,12.79179737175351,63.0,7.681145747868608
0.8426149773176358,10.67160226957508,62.1,7.745966692414834
0.7071067811865476,9.02680812912294,62.5,7.483314773547883
1.0,12.687366275157348,61.4,7.615773105863909
0.565685424949238,7.362832335453525,61.9,7.3484692283495345
0.5477225575051661,7.062519380504383,59.4,7.745966692414834
0.8831760866327847,11.275416089883334,61.6,7.3484692283495345
0.8544003745317531,11.021986889848852,60.7,7.483314773547883
0.8944271909999159,11.34297368418,59.7,7.615773105863909
0.7211102550927979,9.258408664560015,59.2,7.745966692414834
0.714142842854285,9.103409910577463,62.3,7.615773105863909
0.565685424949238,7.241871028953774,62.6,7.416198487095663
0.8366600265340756,10.853245228962626,59.3,7.3484692283495345
1.4142135623730951,18.14611922698625,63.6,7.483314773547883
0.7211102550927979,9.155402776503063,60.5,7.874007874011811
0.6082762530298219,7.799384591107173,61.8,7.483314773547883
0.5744562646538028,7.397912273067314,62.3,7.416198487095663
0.5099019513592785,6.596803013581654,62.5,7.280109889280518
1.1224972160321824,14.26661137060935,62.5,7.280109889280518
1.0295630140987,13.185298934798558,61.6,7.483314773547883
0.5477225575051661,7.039327240582016,62.3,7.483314773547883
0.6164414002968976,7.831689472904298,62.4,7.483314773547883
1.104536101718726,14.070003553659822,62.3,7.615773105863909
1.0295630140987,13.319585579138716,59.4,7.54983443527075
1.131370849898476,14.367894208964652,61.6,7.54983443527075
1.307669683062202,16.556720508603146,63.3,7.280109889280518
1.004987562112089,12.849407145856963,60.4,7.681145747868608
0.7071067811865476,9.04811206827148,62.2,7.416198487095663
1.0099504938362078,12.851869280380969,62.7,7.483314773547883
1.3674794331177345,17.358848579326914,62.3,7.54983443527075
0.6324555320336759,8.094887275311498,60.4,7.615773105863909
0.4898979485566356,6.261387066776817,60.1,7.615773105863909
1.4142135623730951,18.14611922698625,59.8,7.681145747868608
0.5744562646538028,7.410210523325231,58.9,7.810249675906654
0.8366600265340756,10.77308646581842,60.3,7.615773105863909
1.224744871391589,15.491818744098447,62.9,7.681145747868608
0.8888194417315589,11.37771005079669,60.5,7.615773105863909
0.8366600265340756,10.74441696882618,61.2,7.416198487095663
1.0908712114635717,14.042010112515944,61.1,7.615773105863909
1.0,12.528417697379028,63.4,7.615773105863909
1.0,12.576023695906429,61.5,7.745966692414834
0.7071067811865476,8.868261498174261,61.2,7.810249675906654
0.848528137423857,10.91720477045292,62.0,7.483314773547883
0.5744562646538028,7.3327866462893905,61.9,7.681145747868608
1.095445115010332,13.86614409271734,62.5,7.745966692414834
0.8246211251235321,10.564374662042235,61.7,7.54983443527075
0.4898979485566356,6.270698445946831,61.9,7.483314773547883
0.7211102550927979,9.203616680414282,62.2,7.54983443527075
0.7483314773547883,9.59974218403807,61.1,7.54983443527075
1.019803902718557,13.197410655124738,57.9,7.615773105863909
0.6403124237432849,8.241009646881867,61.8,7.483314773547883
0.7071067811865476,8.890092912900291,62.3,7.681145747868608
0.9797958971132712,12.355528317316098,60.2,7.937253933193772
1.118033988749895,14.262475521451384,62.7,7.54983443527075
0.9539392014169455,11.946627976127823,64.0,7.810249675906654
0.8602325267042626,10.93439682835775,62.7,7.681145747868608
0.6403124237432849,8.123969165377229,62.4,7.745966692414834
0.565685424949238,7.316102240947703,62.0,7.416198487095663
1.1445523142259597,14.826372044434876,59.5,7.810249675906654
0.565685424949238,7.200605530092592,60.2,7.615773105863909
0.8426149773176358,10.825755955128493,60.2,7.615773105863909
1.3564659966250536,17.461312837241078,59.7,7.615773105863909
0.5916079783099616,7.620620972073076,62.5,7.416198487095663
0.6,7.691173122482681,63.2,7.483314773547883
